DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,PASSENGERS,FREIGHT,DISTANCE,AIR_TIME,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,AIRCRAFT_GROUP,AIRCRAFT_TYPE,YEAR,MONTH,CLASS
0.0,14.0,0.0,0.0,0.0,1450.0,3018.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",SLC,"Salt Lake City, UT",6,617,2022,1,L
0.0,14.0,0.0,0.0,193390.0,471.0,1088.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,1,P
0.0,14.0,0.0,0.0,245916.0,471.0,1043.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,2,P
0.0,14.0,0.0,0.0,363505.0,429.0,895.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2022,5,P
0.0,14.0,0.0,0.0,384594.0,230.0,671.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,2,P
0.0,14.0,0.0,0.0,403035.0,413.0,879.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",RIC,"Richmond, VA",7,715,2022,9,P
0.0,14.0,0.0,0.0,420129.0,413.0,856.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",RIC,"Richmond, VA",7,715,2022,11,P
0.0,14.0,0.0,0.0,444848.0,0.0,304.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",CVG,"Cincinnati, OH",6,625,2022,10,P
0.0,14.0,0.0,0.0,755411.0,752.0,1362.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",BOS,"Boston, MA",6,626,2022,7,P
0.0,14.0,0.0,0.0,831240.0,773.0,1559.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",TPA,"Tampa, FL",6,625,2022,1,P
0.0,14.0,0.0,0.0,2004160.0,3110.0,5053.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,5,P
0.0,14.0,0.0,0.0,3937836.0,3110.0,5096.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",6,627,2022,5,P
0.0,14.0,420.0,110.0,0.0,305.0,802.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",GLH,"Greenville, MS",6,675,2022,11,F
0.0,14.0,420.0,215.0,0.0,249.0,634.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,675,2022,7,F
0.0,14.0,420.0,263.0,0.0,249.0,612.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,6,F
0.0,14.0,420.0,276.0,0.0,249.0,658.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,675,2022,7,F
0.0,14.0,420.0,291.0,0.0,249.0,624.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,10,F
0.0,14.0,420.0,329.0,0.0,249.0,649.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,10,F
0.0,15.0,0.0,0.0,237168.0,958.0,2203.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",AUS,"Austin, TX",7,715,2022,12,P
0.0,15.0,0.0,0.0,265330.0,471.0,1105.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,10,L
0.0,15.0,0.0,0.0,279864.0,958.0,1960.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,AUS,"Austin, TX",CVG,"Cincinnati, OH",6,617,2022,9,P
0.0,15.0,0.0,0.0,296239.0,429.0,915.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2022,7,P
0.0,15.0,0.0,0.0,340819.0,229.0,667.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,9,P
0.0,15.0,0.0,0.0,346391.0,429.0,985.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2022,6,P
0.0,15.0,0.0,0.0,386996.0,230.0,743.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,1,P
0.0,15.0,0.0,0.0,408291.0,230.0,640.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,10,L
0.0,15.0,0.0,0.0,425915.0,958.0,1910.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",AUS,"Austin, TX",6,617,2022,9,P
0.0,15.0,0.0,0.0,717487.0,871.0,1832.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",IAH,"Houston, TX",6,626,2022,9,P
0.0,15.0,0.0,0.0,807946.0,773.0,1565.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",TPA,"Tampa, FL",6,625,2022,6,P
0.0,15.0,0.0,0.0,851745.0,752.0,1490.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",BOS,"Boston, MA",6,626,2022,1,P
0.0,15.0,0.0,0.0,2145444.0,3110.0,5764.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,12,P
0.0,15.0,0.0,0.0,2450991.0,3110.0,6000.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,1,P
0.0,15.0,0.0,0.0,2583151.0,3110.0,6016.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,2,P
0.0,15.0,2.0,2.0,0.0,1024.0,2386.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",SAT,"San Antonio, TX",6,617,2022,11,L
0.0,15.0,450.0,139.0,0.0,178.0,509.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",CGI,"Cape Girardeau, MO",6,674,2022,10,F
0.0,15.0,450.0,278.0,0.0,249.0,707.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,3,F
0.0,15.0,450.0,281.0,0.0,322.0,912.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TBN,"Fort Leonard Wood, MO",6,675,2022,12,F
0.0,15.0,450.0,282.0,0.0,249.0,707.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,3,L
0.0,15.0,450.0,291.0,0.0,249.0,712.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,3,L
0.0,15.0,450.0,292.0,0.0,249.0,712.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,3,F
0.0,15.0,450.0,304.0,0.0,249.0,718.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,675,2022,6,F
0.0,15.0,1323.0,0.0,0.0,318.0,839.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,614,2022,2,L
0.0,16.0,0.0,0.0,312247.0,471.0,1105.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,9,P
0.0,16.0,0.0,0.0,317892.0,1161.0,2742.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",HRL,"Harlingen/San Benito, TX",7,715,2022,12,P
0.0,16.0,0.0,0.0,320200.0,471.0,1203.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,4,P
0.0,16.0,0.0,0.0,347970.0,229.0,715.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,11,P
0.0,16.0,0.0,0.0,351019.0,429.0,1015.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2022,10,L
0.0,16.0,0.0,0.0,456609.0,429.0,955.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2022,2,P
0.0,16.0,0.0,0.0,462291.0,230.0,690.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,9,P
0.0,16.0,0.0,0.0,518300.0,230.0,675.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,4,P
0.0,16.0,0.0,0.0,951966.0,373.0,1052.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ATL,"Atlanta, GA",6,625,2022,8,P
0.0,16.0,0.0,0.0,2783601.0,3110.0,6094.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,10,P
0.0,16.0,0.0,0.0,2882349.0,3110.0,6055.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,9,P
0.0,16.0,0.0,0.0,3092504.0,3110.0,6091.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,3,P
0.0,16.0,480.0,108.0,0.0,305.0,923.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",GLH,"Greenville, MS",6,675,2022,12,F
0.0,16.0,480.0,271.0,0.0,305.0,857.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",GLH,"Greenville, MS",6,675,2022,10,F
0.0,16.0,480.0,288.0,0.0,249.0,735.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,8,F
0.0,16.0,480.0,325.0,0.0,249.0,767.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,8,F
0.0,16.0,480.0,333.0,0.0,178.0,589.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",CGI,"Cape Girardeau, MO",6,674,2022,11,F
0.0,16.0,480.0,462.0,0.0,322.0,927.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",TBN,"Fort Leonard Wood, MO",6,675,2022,11,F
0.0,16.0,2268.0,0.0,0.0,318.0,940.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,614,2022,1,L
0.0,16.0,2864.0,0.0,0.0,229.0,690.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,4,L
0.0,17.0,0.0,0.0,0.0,229.0,778.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,2,L
0.0,17.0,0.0,0.0,156842.0,958.0,2095.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,AUS,"Austin, TX",CVG,"Cincinnati, OH",7,715,2022,12,P
0.0,17.0,0.0,0.0,311666.0,471.0,1203.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,8,P
0.0,17.0,0.0,0.0,324867.0,471.0,1169.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,5,P
0.0,17.0,0.0,0.0,334910.0,471.0,1145.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,7,P
0.0,17.0,0.0,0.0,344048.0,471.0,1373.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",7,715,2022,11,P
0.0,17.0,0.0,0.0,417661.0,429.0,1065.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2022,12,P
0.0,17.0,0.0,0.0,423332.0,229.0,740.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,8,P
0.0,17.0,0.0,0.0,452744.0,1161.0,2840.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",HRL,"Harlingen/San Benito, TX",7,715,2022,11,P
0.0,17.0,0.0,0.0,493780.0,230.0,787.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",7,715,2022,11,P
0.0,17.0,0.0,0.0,502486.0,230.0,670.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,7,P
0.0,17.0,0.0,0.0,508418.0,403.0,1082.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MEM,"Memphis, TN",7,715,2022,6,P
0.0,17.0,0.0,0.0,526229.0,230.0,697.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,5,P
0.0,17.0,0.0,0.0,545774.0,230.0,732.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",CVG,"Cincinnati, OH",6,617,2022,2,P
0.0,17.0,0.0,0.0,565123.0,403.0,1045.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MEM,"Memphis, TN",7,715,2022,8,P
0.0,17.0,0.0,0.0,640543.0,430.0,1097.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",BWI,"Baltimore, MD",6,626,2022,11,P
0.0,17.0,0.0,0.0,821396.0,752.0,1761.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",BOS,"Boston, MA",6,626,2022,5,P
0.0,17.0,0.0,0.0,871578.0,1069.0,2640.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",DEN,"Denver, CO",6,625,2022,4,P
0.0,17.0,0.0,0.0,1048701.0,948.0,2214.0,ABX,ABX Air Inc,ABX,ABX Air Inc,CVG,"Cincinnati, OH",MIA,"Miami, FL",6,625,2022,6,P
0.0,17.0,0.0,0.0,1060873.0,1161.0,2450.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",HRL,"Harlingen/San Benito, TX",6,626,2022,7,P
0.0,17.0,0.0,0.0,1188949.0,373.0,1125.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ATL,"Atlanta, GA",6,625,2022,4,P
0.0,17.0,0.0,0.0,1274386.0,2036.0,4604.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",SFO,"San Francisco, CA",6,626,2022,2,P
0.0,17.0,0.0,0.0,1444868.0,1319.0,3219.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",ELP,"El Paso, TX",6,626,2022,2,P
0.0,17.0,0.0,0.0,2220708.0,3110.0,6198.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,6,P
0.0,17.0,0.0,0.0,2369999.0,3110.0,6465.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,11,P
0.0,17.0,0.0,0.0,2389878.0,3110.0,6364.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2022,7,P
0.0,17.0,510.0,262.0,0.0,249.0,779.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,4,F
0.0,17.0,510.0,349.0,0.0,249.0,810.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,4,F
0.0,18.0,0.0,0.0,0.0,229.0,797.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,5,L
0.0,18.0,0.0,0.0,250646.0,958.0,2170.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,AUS,"Austin, TX",CVG,"Cincinnati, OH",6,619,2022,10,L
0.0,18.0,0.0,0.0,373074.0,958.0,2510.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",AUS,"Austin, TX",6,619,2022,10,L
0.0,18.0,0.0,0.0,386338.0,471.0,1146.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,6,P
0.0,18.0,0.0,0.0,395016.0,471.0,1406.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2022,3,L
0.0,18.0,0.0,0.0,429175.0,429.0,1130.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2022,11,P
0.0,18.0,0.0,0.0,437823.0,229.0,790.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,12,P
0.0,18.0,0.0,0.0,457051.0,419.0,1251.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2022,2,P
0.0,18.0,0.0,0.0,527299.0,230.0,735.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,6,P
0.0,18.0,0.0,0.0,566428.0,230.0,760.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",CVG,"Cincinnati, OH",7,715,2022,11,P
0.0,18.0,0.0,0.0,594804.0,230.0,740.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2022,8,P
0.0,18.0,0.0,0.0,640644.0,1854.0,4619.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ONT,"Ontario, CA",6,625,2022,2,P
0.0,18.0,0.0,0.0,1066858.0,1965.0,4960.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",SEA,"Seattle, WA",6,625,2022,1,P
0.0,18.0,0.0,0.0,1212545.0,661.0,1655.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",BDL,"Hartford, CT",6,625,2022,9,P
0.0,18.0,540.0,171.0,0.0,249.0,828.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,1,F
0.0,18.0,540.0,339.0,0.0,249.0,885.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,5,F
0.0,18.0,540.0,379.0,0.0,249.0,902.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,IND,"Indianapolis, IN",BNA,"Nashville, TN",6,674,2022,9,F
0.0,18.0,540.0,405.0,0.0,249.0,876.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,5,F
0.0,18.0,540.0,409.0,0.0,249.0,888.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,9,F
0.0,18.0,540.0,514.0,0.0,249.0,834.0,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,"Nashville, TN",IND,"Indianapolis, IN",6,674,2022,1,F
0.0,18.0,3222.0,31.0,0.0,229.0,771.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,617,2022,7,L
0.0,18.0,3382.0,188.0,0.0,948.0,2335.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MIA,"Miami, FL",6,614,2022,7,L
0.0,18.0,3402.0,0.0,0.0,757.0,1842.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MCO,"Orlando, FL",6,614,2022,9,L
0.0,18.0,3402.0,1701.0,0.0,318.0,969.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,614,2022,7,L
0.0,19.0,0.0,0.0,0.0,1164.0,3294.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",LRD,"Laredo, TX",6,614,2022,11,L
0.0,19.0,0.0,0.0,0.0,1450.0,3945.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",SLC,"Salt Lake City, UT",6,614,2022,1,L
0.0,19.0,0.0,0.0,0.0,1865.0,5068.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",SAN,"San Diego, CA",6,614,2022,2,L
0.0,19.0,0.0,0.0,157054.0,958.0,2237.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,AUS,"Austin, TX",CVG,"Cincinnati, OH",7,715,2022,11,P
0.0,19.0,0.0,0.0,303892.0,958.0,2795.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",AUS,"Austin, TX",7,715,2022,11,P
0.0,19.0,0.0,0.0,473310.0,461.0,1274.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2022,2,P
0.0,19.0,0.0,0.0,495871.0,646.0,1818.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2022,9,P
0.0,19.0,0.0,0.0,538129.0,230.0,805.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",CVG,"Cincinnati, OH",6,617,2022,9,P
