DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,PASSENGERS,FREIGHT,DISTANCE,AIR_TIME,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,AIRCRAFT_GROUP,AIRCRAFT_TYPE,YEAR,MONTH,CLASS
0.0,18.0,0.0,0.0,3943619.0,812.0,2026.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",8,819,2020,6,P
0.0,18.0,0.0,0.0,3946674.0,3110.0,6887.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2020,10,P
0.0,18.0,144.0,91.0,0.0,305.0,1954.0,4B,Boutique Air,4B,Boutique Air,BNA,"Nashville, TN",GLH,"Greenville, MS",4,458,2020,12,F
0.0,18.0,3222.0,0.0,0.0,318.0,1013.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,617,2020,12,L
0.0,19.0,0.0,0.0,0.0,596.0,1640.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,614,2020,5,L
0.0,19.0,0.0,0.0,0.0,1450.0,3845.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",SLC,"Salt Lake City, UT",6,617,2020,7,L
0.0,19.0,0.0,0.0,239862.0,471.0,1440.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",MSY,"New Orleans, LA",6,617,2020,12,P
0.0,19.0,0.0,0.0,470094.0,461.0,1297.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,2,P
0.0,19.0,0.0,0.0,478073.0,773.0,1986.0,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,CVG,"Cincinnati, OH",TPA,"Tampa, FL",6,614,2020,9,P
0.0,19.0,0.0,0.0,514380.0,419.0,1281.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,5,P
0.0,19.0,0.0,0.0,540359.0,230.0,860.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",BNA,"Nashville, TN",6,617,2020,12,P
0.0,19.0,0.0,0.0,571310.0,646.0,2062.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2020,2,P
0.0,19.0,0.0,0.0,576691.0,308.0,985.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,5,P
0.0,19.0,0.0,0.0,620604.0,461.0,1284.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,4,P
0.0,19.0,0.0,0.0,629264.0,318.0,1014.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,617,2020,7,P
0.0,19.0,0.0,0.0,1030391.0,229.0,803.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,626,2020,9,P
0.0,19.0,0.0,0.0,1248955.0,264.0,937.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ORD,"Chicago, IL",6,625,2020,11,P
0.0,19.0,0.0,0.0,1345169.0,229.0,822.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,626,2020,1,P
0.0,19.0,0.0,0.0,1353137.0,948.0,2352.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",MIA,"Miami, FL",6,626,2020,7,P
0.0,19.0,0.0,0.0,1363898.0,229.0,792.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,625,2020,5,P
0.0,19.0,0.0,0.0,1401067.0,2036.0,5117.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",SFO,"San Francisco, CA",6,626,2020,4,P
0.0,19.0,0.0,0.0,1408551.0,948.0,2282.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",MIA,"Miami, FL",6,626,2020,4,P
0.0,19.0,0.0,0.0,1570882.0,948.0,2381.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",MIA,"Miami, FL",6,626,2020,9,P
0.0,19.0,0.0,0.0,1582504.0,430.0,1214.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BWI,"Baltimore, MD",6,625,2020,11,P
0.0,19.0,0.0,0.0,1624745.0,812.0,2458.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",6,626,2020,2,P
0.0,19.0,0.0,0.0,1657473.0,2036.0,5210.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",SFO,"San Francisco, CA",6,626,2020,1,P
0.0,19.0,0.0,0.0,1741680.0,948.0,2366.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",MIA,"Miami, FL",6,626,2020,5,P
0.0,19.0,0.0,0.0,2949125.0,373.0,1178.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ATL,"Atlanta, GA",6,625,2020,3,P
0.0,19.0,0.0,0.0,3457384.0,3110.0,7328.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2020,2,P
0.0,19.0,152.0,83.0,0.0,305.0,2149.0,4B,Boutique Air,4B,Boutique Air,BNA,"Nashville, TN",GLH,"Greenville, MS",4,458,2020,11,F
0.0,19.0,2831.0,0.0,0.0,596.0,1695.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,614,2020,8,L
0.0,19.0,3458.0,1020.0,19.0,557.0,1443.0,NK,Spirit Air Lines,NK,Spirit Air Lines,CLE,"Cleveland, OH",MYR,"Myrtle Beach, SC",6,722,2020,7,F
0.0,20.0,0.0,0.0,0.0,596.0,1744.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,614,2020,6,L
0.0,20.0,0.0,0.0,0.0,596.0,1846.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,614,2020,9,L
0.0,20.0,0.0,0.0,313335.0,559.0,1501.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",MEM,"Memphis, TN",6,625,2020,5,P
0.0,20.0,0.0,0.0,410919.0,318.0,1145.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,617,2020,2,P
0.0,20.0,0.0,0.0,438852.0,559.0,1557.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",MEM,"Memphis, TN",6,625,2020,6,P
0.0,20.0,0.0,0.0,442556.0,308.0,1109.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,2,P
0.0,20.0,0.0,0.0,466550.0,419.0,1292.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,8,P
0.0,20.0,0.0,0.0,505187.0,419.0,1388.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,4,P
0.0,20.0,0.0,0.0,522015.0,419.0,1307.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,7,P
0.0,20.0,0.0,0.0,537054.0,419.0,1453.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,3,P
0.0,20.0,0.0,0.0,537346.0,230.0,860.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",CVG,"Cincinnati, OH",6,617,2020,6,P
0.0,20.0,0.0,0.0,577640.0,230.0,841.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",CVG,"Cincinnati, OH",6,617,2020,7,P
0.0,20.0,0.0,0.0,580098.0,318.0,1139.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,617,2020,3,P
0.0,20.0,0.0,0.0,589859.0,1450.0,4252.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",SLC,"Salt Lake City, UT",6,617,2020,4,P
0.0,20.0,0.0,0.0,601651.0,230.0,861.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",CVG,"Cincinnati, OH",6,617,2020,9,P
0.0,20.0,0.0,0.0,626513.0,596.0,1858.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,622,2020,2,P
0.0,20.0,0.0,0.0,657541.0,413.0,1235.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",RIC,"Richmond, VA",6,617,2020,11,P
0.0,20.0,0.0,0.0,675527.0,1069.0,3134.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",DEN,"Denver, CO",6,617,2020,5,P
0.0,20.0,0.0,0.0,698763.0,1569.0,4782.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",PHX,"Phoenix, AZ",6,614,2020,3,P
0.0,20.0,0.0,0.0,876694.0,1319.0,3360.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ELP,"El Paso, TX",6,622,2020,8,P
0.0,20.0,0.0,0.0,1048824.0,507.0,1380.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",PHL,"Philadelphia, PA",6,625,2020,2,P
0.0,20.0,0.0,0.0,1118581.0,752.0,1869.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BOS,"Boston, MA",6,625,2020,2,P
0.0,20.0,0.0,0.0,1148254.0,569.0,1480.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",EWR,"Newark, NJ",6,626,2020,2,P
0.0,20.0,0.0,0.0,1154032.0,1854.0,5023.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ONT,"Ontario, CA",6,625,2020,5,P
0.0,20.0,0.0,0.0,1191782.0,403.0,1457.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MEM,"Memphis, TN",6,625,2020,2,P
0.0,20.0,0.0,0.0,1316642.0,1319.0,3720.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ELP,"El Paso, TX",6,625,2020,2,P
0.0,20.0,0.0,0.0,1345921.0,264.0,961.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ORD,"Chicago, IL",6,625,2020,4,P
0.0,20.0,0.0,0.0,1870993.0,229.0,863.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,625,2020,6,P
0.0,20.0,0.0,0.0,1894838.0,264.0,911.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",ORD,"Chicago, IL",6,626,2020,5,P
0.0,20.0,0.0,0.0,1977177.0,569.0,1560.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",EWR,"Newark, NJ",6,626,2020,11,P
0.0,20.0,0.0,0.0,1977177.0,569.0,1560.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",EWR,"Newark, NJ",6,626,2020,12,P
0.0,20.0,0.0,0.0,2443981.0,507.0,1424.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",PHL,"Philadelphia, PA",6,625,2020,11,P
0.0,20.0,2900.0,873.0,20.0,444.0,1260.0,NK,Spirit Air Lines,NK,Spirit Air Lines,AUS,"Austin, TX",MSY,"New Orleans, LA",6,698,2020,7,F
0.0,21.0,0.0,0.0,324522.0,559.0,1530.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",MEM,"Memphis, TN",6,625,2020,2,P
0.0,21.0,0.0,0.0,327266.0,559.0,1533.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",MEM,"Memphis, TN",6,625,2020,4,P
0.0,21.0,0.0,0.0,345323.0,559.0,1543.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",MEM,"Memphis, TN",6,625,2020,3,P
0.0,21.0,0.0,0.0,411840.0,559.0,1551.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",MEM,"Memphis, TN",6,625,2020,1,P
0.0,21.0,0.0,0.0,436290.0,773.0,2241.0,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,CVG,"Cincinnati, OH",TPA,"Tampa, FL",6,614,2020,10,P
0.0,21.0,0.0,0.0,506688.0,429.0,1339.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2020,11,P
0.0,21.0,0.0,0.0,513773.0,419.0,1410.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,11,P
0.0,21.0,0.0,0.0,543318.0,461.0,1416.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,619,2020,11,P
0.0,21.0,0.0,0.0,565185.0,646.0,2186.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2020,4,P
0.0,21.0,0.0,0.0,618133.0,308.0,1074.0,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,9,P
0.0,21.0,0.0,0.0,625831.0,403.0,1339.0,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,CVG,"Cincinnati, OH",MEM,"Memphis, TN",6,617,2020,8,P
0.0,21.0,0.0,0.0,634621.0,646.0,2046.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2020,9,P
0.0,21.0,0.0,0.0,647988.0,308.0,1136.0,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,10,P
0.0,21.0,0.0,0.0,649691.0,1319.0,3595.0,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,CVG,"Cincinnati, OH",ELP,"El Paso, TX",6,626,2020,7,P
0.0,21.0,0.0,0.0,661157.0,308.0,1048.0,NC,Northern Air Cargo Inc.,NC,Northern Air Cargo Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,8,P
0.0,21.0,0.0,0.0,710491.0,646.0,2120.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2020,11,P
0.0,21.0,0.0,0.0,715087.0,461.0,1407.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,8,P
0.0,21.0,0.0,0.0,718529.0,461.0,1399.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,5,P
0.0,21.0,0.0,0.0,754281.0,308.0,1080.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,6,P
0.0,21.0,0.0,0.0,935708.0,229.0,932.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,622,2020,11,P
0.0,21.0,0.0,0.0,1034228.0,1319.0,3606.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ELP,"El Paso, TX",6,622,2020,9,P
0.0,21.0,0.0,0.0,1375399.0,264.0,996.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",ORD,"Chicago, IL",6,625,2020,9,P
0.0,21.0,0.0,0.0,1433204.0,757.0,2236.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MCO,"Orlando, FL",6,625,2020,2,P
0.0,21.0,0.0,0.0,1475094.0,752.0,2038.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",BOS,"Boston, MA",6,625,2020,8,P
0.0,21.0,0.0,0.0,1644786.0,403.0,1353.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MEM,"Memphis, TN",6,625,2020,5,P
0.0,21.0,0.0,0.0,1645056.0,569.0,1599.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",EWR,"Newark, NJ",6,626,2020,8,P
0.0,21.0,0.0,0.0,1727341.0,2036.0,5556.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",SFO,"San Francisco, CA",6,626,2020,11,P
0.0,21.0,0.0,0.0,1727341.0,2036.0,5556.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",SFO,"San Francisco, CA",6,626,2020,12,P
0.0,21.0,0.0,0.0,1916877.0,2036.0,5214.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",SFO,"San Francisco, CA",6,626,2020,8,P
0.0,21.0,0.0,0.0,1920278.0,757.0,2179.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MCO,"Orlando, FL",6,625,2020,1,P
0.0,21.0,0.0,0.0,1936208.0,2036.0,5501.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",SFO,"San Francisco, CA",6,626,2020,10,P
0.0,21.0,0.0,0.0,1943790.0,958.0,2819.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",AUS,"Austin, TX",6,625,2020,9,P
0.0,21.0,0.0,0.0,2034522.0,569.0,1692.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",EWR,"Newark, NJ",6,626,2020,5,P
0.0,21.0,0.0,0.0,2041434.0,569.0,1711.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",EWR,"Newark, NJ",6,626,2020,6,P
0.0,21.0,0.0,0.0,2094289.0,812.0,2539.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",6,626,2020,4,P
0.0,21.0,0.0,0.0,2227183.0,507.0,1479.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",PHL,"Philadelphia, PA",6,625,2020,8,P
0.0,21.0,0.0,0.0,2298612.0,812.0,2355.0,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,CVG,"Cincinnati, OH",DFW,"Dallas/Fort Worth, TX",6,626,2020,5,P
0.0,21.0,0.0,0.0,2303509.0,757.0,2119.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MCO,"Orlando, FL",6,625,2020,4,P
0.0,21.0,0.0,0.0,2372475.0,403.0,1331.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MEM,"Memphis, TN",6,625,2020,6,P
0.0,21.0,0.0,0.0,2811497.0,757.0,2115.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",MCO,"Orlando, FL",6,625,2020,5,P
0.0,21.0,0.0,0.0,3909541.0,3110.0,8189.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2020,3,P
0.0,21.0,0.0,0.0,4730786.0,3110.0,8057.0,PO,Polar Air Cargo Airways,PO,Polar Air Cargo Airways,CVG,"Cincinnati, OH",ANC,"Anchorage, AK",8,821,2020,12,P
0.0,21.0,3759.0,0.0,0.0,596.0,1963.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,617,2020,11,L
0.0,22.0,0.0,0.0,0.0,596.0,1922.0,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,614,2020,7,L
0.0,22.0,0.0,0.0,468405.0,419.0,1541.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,1,P
0.0,22.0,0.0,0.0,478186.0,419.0,1470.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,10,P
0.0,22.0,0.0,0.0,499316.0,419.0,1433.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",CID,"Cedar Rapids/Iowa City, IA",6,617,2020,9,P
0.0,22.0,0.0,0.0,542536.0,308.0,1239.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,1,P
0.0,22.0,0.0,0.0,558685.0,318.0,1276.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",MKE,"Milwaukee, WI",6,617,2020,1,P
0.0,22.0,0.0,0.0,576330.0,429.0,1340.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",MDT,"Harrisburg, PA",6,617,2020,12,P
0.0,22.0,0.0,0.0,615988.0,230.0,951.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,BNA,"Nashville, TN",CVG,"Cincinnati, OH",6,617,2020,12,P
0.0,22.0,0.0,0.0,618127.0,308.0,1180.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,4,P
0.0,22.0,0.0,0.0,621056.0,308.0,1252.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,3,P
0.0,22.0,0.0,0.0,637742.0,461.0,1489.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,1,P
0.0,22.0,0.0,0.0,703324.0,646.0,2246.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2020,10,P
0.0,22.0,0.0,0.0,704724.0,646.0,2066.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2020,6,P
0.0,22.0,0.0,0.0,710259.0,461.0,1534.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,3,P
0.0,22.0,0.0,0.0,711920.0,646.0,2053.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",TUL,"Tulsa, OK",6,617,2020,7,P
0.0,22.0,0.0,0.0,720240.0,308.0,1135.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",STL,"St. Louis, MO",6,617,2020,7,P
0.0,22.0,0.0,0.0,721403.0,461.0,1477.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,9,P
0.0,22.0,0.0,0.0,732120.0,958.0,2634.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",CVG,"Cincinnati, OH",6,625,2020,11,P
0.0,22.0,0.0,0.0,746507.0,1450.0,4541.0,9S,Southern Air Inc.,9S,Southern Air Inc.,CVG,"Cincinnati, OH",SLC,"Salt Lake City, UT",6,617,2020,5,P
0.0,22.0,0.0,0.0,757839.0,461.0,1448.0,KLQ,Kalitta Charters II,KLQ,Kalitta Charters II,CVG,"Cincinnati, OH",ROC,"Rochester, NY",6,617,2020,10,P
0.0,22.0,0.0,0.0,785657.0,958.0,2626.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,AUS,"Austin, TX",CVG,"Cincinnati, OH",6,625,2020,9,P
0.0,22.0,0.0,0.0,832190.0,596.0,2130.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,622,2020,3,P
0.0,22.0,0.0,0.0,853141.0,596.0,2039.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",6,622,2020,4,P
0.0,22.0,0.0,0.0,881381.0,229.0,946.0,8C,Air Transport International,8C,Air Transport International,CVG,"Cincinnati, OH",DTW,"Detroit, MI",6,622,2020,4,P
0.0,22.0,0.0,0.0,1161481.0,1319.0,3766.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ELP,"El Paso, TX",6,625,2020,5,P
0.0,22.0,0.0,0.0,1237562.0,1319.0,4017.0,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,CVG,"Cincinnati, OH",ELP,"El Paso, TX",6,625,2020,4,P
